Date;ES=F;YM=F;NQ=F;ZB=F;ZN=F;ZF=F;GC=F;MGC=F;SI=F;PL=F;HG=F;PA=F;CL=F;HO=F;NG=F;RB=F;BZ=F;ZC=F;ZO=F;KE=F;ZR=F;ZM=F;ZL=F;ZS=F;GF=F;HE=F;LE=F;CC=F;KC=F;CT=F;LBS=F;SB=F;ES=F_e2;YM=F_e2;NQ=F_e2;ZB=F_e2;ZN=F_e2;ZF=F_e2;ZT=F_e2;GC=F_e2;MGC=F_e2;SI=F_e2;PL=F_e2;HG=F_e2;PA=F_e2;CL=F_e2;HO=F_e2;NG=F_e2;RB=F_e2;BZ=F_e2;ZC=F_e2;ZR=F_e2;ZM=F_e2;ZS=F_e2;GF=F_e2;HE=F_e2;LE=F_e2;CC=F_e2;CT=F_e2;SB=F_e2;YM=F_sma3;SI=F_sma3;PL=F_sma3;HG=F_sma3;CL=F_sma3;HO=F_sma3;RB=F_sma3;BZ=F_sma3;KE=F_sma3;ZR=F_sma3;ZM=F_sma3;ZS=F_sma3;HE=F_sma3;CC=F_sma3;CT=F_sma3;SB=F_sma3;ZB=F_e2_sma3;HG=F_e2_sma3;CL=F_e2_sma3;RB=F_e2_sma3;BZ=F_e2_sma3;KE=F_e2_sma3;ZR=F_e2_sma3;ZM=F_e2_sma3;ZS=F_e2_sma3;LE=F_e2_sma3;SB=F_e2_sma3;CL=F_sma6;CT=F_sma6;SB=F_sma6;ZB=F_e2_sma6;ZR=F_e2_sma6;ZS=F_e2_sma6;ES=F_sma3_sma6;YM=F_sma3_sma6;SI=F_sma3_sma6;ZO=F_sma3_sma6;ZR=F_sma3_sma6;HE=F_sma3_sma6;ZB=F_e2_sma3_sma6;PL=F_e2_sma3_sma6;ZC=F_e2_sma3_sma6;ZR=F_e2_sma3_sma6;ZM=F_e2_sma3_sma6;ZS=F_e2_sma3_sma6;LE=F_e2_sma3_sma6;CC=F_e2_sma3_sma6;SB=F_e2_sma3_sma6;ES=F_sma12;NQ=F_sma12;PL=F_e2_sma12;ZM=F_e2_sma12;KC=F_e2_sma12;SB=F_e2_sma12;NQ=F_sma3_sma12;GF=F_sma3_sma12;LE=F_sma3_sma12;PL=F_e2_sma3_sma12;BZ=F_e2_sma3_sma12;ZC=F_e2_sma3_sma12;ZO=F_e2_sma3_sma12;ZR=F_e2_sma3_sma12;ZM=F_e2_sma3_sma12;ZS=F_e2_sma3_sma12;LE=F_e2_sma3_sma12;KC=F_e2_sma3_sma12;SB=F_e2_sma3_sma12;ZT=F_sma6_sma12;SI=F_sma6_sma12;PL=F_sma6_sma12;ZC=F_sma6_sma12;ZM=F_sma6_sma12;LE=F_sma6_sma12;ZB=F_e2_sma6_sma12;ZN=F_e2_sma6_sma12;HO=F_e2_sma6_sma12;RB=F_e2_sma6_sma12;ZO=F_e2_sma6_sma12;ZR=F_e2_sma6_sma12;ZM=F_e2_sma6_sma12;ZS=F_e2_sma6_sma12;SB=F_e2_sma6_sma12;NQ=F_sma3_sma6_sma12;ZB=F_sma3_sma6_sma12;ZN=F_sma3_sma6_sma12;ZF=F_sma3_sma6_sma12;ZT=F_sma3_sma6_sma12;ZB=F_e2_sma3_sma6_sma12;PA=F_e2_sma3_sma6_sma12;RB=F_e2_sma3_sma6_sma12;BZ=F_e2_sma3_sma6_sma12;KE=F_e2_sma3_sma6_sma12;ZM=F_e2_sma3_sma6_sma12;GF=F_e2_sma3_sma6_sma12;SB=F_e2_sma3_sma6_sma12;ZT=F_o1;ZO=F_e2_o1;KE=F_e2_o1;ZL=F_e2_o1;KC=F_e2_o1;LBS=F_e2_o1;ES=F_sma3_o1;NQ=F_sma3_o1;ZB=F_sma3_o1;ZN=F_sma3_o1;ZF=F_sma3_o1;ZT=F_sma3_o1;GC=F_sma3_o1;MGC=F_sma3_o1;PA=F_sma3_o1;NG=F_sma3_o1;ZC=F_sma3_o1;ZO=F_sma3_o1;ZL=F_sma3_o1;GF=F_sma3_o1;LE=F_sma3_o1;KC=F_sma3_o1;LBS=F_sma3_o1;ES=F_e2_sma3_o1;YM=F_e2_sma3_o1;NQ=F_e2_sma3_o1;ZN=F_e2_sma3_o1;ZF=F_e2_sma3_o1;ZT=F_e2_sma3_o1;GC=F_e2_sma3_o1;MGC=F_e2_sma3_o1;SI=F_e2_sma3_o1;PL=F_e2_sma3_o1;PA=F_e2_sma3_o1;HO=F_e2_sma3_o1;NG=F_e2_sma3_o1;ZC=F_e2_sma3_o1;ZO=F_e2_sma3_o1;ZL=F_e2_sma3_o1;GF=F_e2_sma3_o1;HE=F_e2_sma3_o1;CC=F_e2_sma3_o1;KC=F_e2_sma3_o1;CT=F_e2_sma3_o1;LBS=F_e2_sma3_o1;ES=F_sma6_o1;YM=F_sma6_o1;NQ=F_sma6_o1;ZB=F_sma6_o1;ZN=F_sma6_o1;ZF=F_sma6_o1;ZT=F_sma6_o1;GC=F_sma6_o1;MGC=F_sma6_o1;SI=F_sma6_o1;PL=F_sma6_o1;HG=F_sma6_o1;PA=F_sma6_o1;HO=F_sma6_o1;NG=F_sma6_o1;RB=F_sma6_o1;BZ=F_sma6_o1;ZC=F_sma6_o1;ZO=F_sma6_o1;KE=F_sma6_o1;ZR=F_sma6_o1;ZM=F_sma6_o1;ZL=F_sma6_o1;ZS=F_sma6_o1;HE=F_sma6_o1;LE=F_sma6_o1;CC=F_sma6_o1;KC=F_sma6_o1;LBS=F_sma6_o1;ES=F_e2_sma6_o1;YM=F_e2_sma6_o1;NQ=F_e2_sma6_o1;ZN=F_e2_sma6_o1;ZF=F_e2_sma6_o1;ZT=F_e2_sma6_o1;GC=F_e2_sma6_o1;MGC=F_e2_sma6_o1;SI=F_e2_sma6_o1;PL=F_e2_sma6_o1;HG=F_e2_sma6_o1;PA=F_e2_sma6_o1;CL=F_e2_sma6_o1;HO=F_e2_sma6_o1;NG=F_e2_sma6_o1;RB=F_e2_sma6_o1;BZ=F_e2_sma6_o1;ZC=F_e2_sma6_o1;ZO=F_e2_sma6_o1;ZM=F_e2_sma6_o1;ZL=F_e2_sma6_o1;GF=F_e2_sma6_o1;HE=F_e2_sma6_o1;LE=F_e2_sma6_o1;CC=F_e2_sma6_o1;KC=F_e2_sma6_o1;CT=F_e2_sma6_o1;LBS=F_e2_sma6_o1;SB=F_e2_sma6_o1;NQ=F_sma3_sma6_o1;ZB=F_sma3_sma6_o1;ZN=F_sma3_sma6_o1;ZF=F_sma3_sma6_o1;ZT=F_sma3_sma6_o1;GC=F_sma3_sma6_o1;MGC=F_sma3_sma6_o1;PL=F_sma3_sma6_o1;HG=F_sma3_sma6_o1;PA=F_sma3_sma6_o1;CL=F_sma3_sma6_o1;HO=F_sma3_sma6_o1;NG=F_sma3_sma6_o1;RB=F_sma3_sma6_o1;BZ=F_sma3_sma6_o1;ZC=F_sma3_sma6_o1;KE=F_sma3_sma6_o1;ZM=F_sma3_sma6_o1;ZL=F_sma3_sma6_o1;ZS=F_sma3_sma6_o1;GF=F_sma3_sma6_o1;LE=F_sma3_sma6_o1;CC=F_sma3_sma6_o1;KC=F_sma3_sma6_o1;CT=F_sma3_sma6_o1;LBS=F_sma3_sma6_o1;SB=F_sma3_sma6_o1;ES=F_e2_sma3_sma6_o1;YM=F_e2_sma3_sma6_o1;NQ=F_e2_sma3_sma6_o1;ZN=F_e2_sma3_sma6_o1;ZF=F_e2_sma3_sma6_o1;ZT=F_e2_sma3_sma6_o1;HG=F_e2_sma3_sma6_o1;PA=F_e2_sma3_sma6_o1;CL=F_e2_sma3_sma6_o1;HO=F_e2_sma3_sma6_o1;NG=F_e2_sma3_sma6_o1;RB=F_e2_sma3_sma6_o1;BZ=F_e2_sma3_sma6_o1;KE=F_e2_sma3_sma6_o1;ZL=F_e2_sma3_sma6_o1;GF=F_e2_sma3_sma6_o1;HE=F_e2_sma3_sma6_o1;KC=F_e2_sma3_sma6_o1;CT=F_e2_sma3_sma6_o1;LBS=F_e2_sma3_sma6_o1;ZB=F_sma12_o1;ZN=F_sma12_o1;ZF=F_sma12_o1;ZT=F_sma12_o1;GC=F_sma12_o1;MGC=F_sma12_o1;SI=F_sma12_o1;PL=F_sma12_o1;HG=F_sma12_o1;PA=F_sma12_o1;CL=F_sma12_o1;HO=F_sma12_o1;NG=F_sma12_o1;RB=F_sma12_o1;BZ=F_sma12_o1;ZC=F_sma12_o1;ZO=F_sma12_o1;KE=F_sma12_o1;ZR=F_sma12_o1;ZM=F_sma12_o1;ZL=F_sma12_o1;ZS=F_sma12_o1;GF=F_sma12_o1;HE=F_sma12_o1;LE=F_sma12_o1;KC=F_sma12_o1;CT=F_sma12_o1;LBS=F_sma12_o1;SB=F_sma12_o1;ES=F_e2_sma12_o1;YM=F_e2_sma12_o1;NQ=F_e2_sma12_o1;ZB=F_e2_sma12_o1;ZN=F_e2_sma12_o1;ZF=F_e2_sma12_o1;ZT=F_e2_sma12_o1;SI=F_e2_sma12_o1;HG=F_e2_sma12_o1;PA=F_e2_sma12_o1;CL=F_e2_sma12_o1;HO=F_e2_sma12_o1;NG=F_e2_sma12_o1;RB=F_e2_sma12_o1;BZ=F_e2_sma12_o1;ZC=F_e2_sma12_o1;ZO=F_e2_sma12_o1;KE=F_e2_sma12_o1;ZR=F_e2_sma12_o1;ZL=F_e2_sma12_o1;ZS=F_e2_sma12_o1;GF=F_e2_sma12_o1;HE=F_e2_sma12_o1;LE=F_e2_sma12_o1;CC=F_e2_sma12_o1;CT=F_e2_sma12_o1;LBS=F_e2_sma12_o1;ES=F_sma3_sma12_o1;YM=F_sma3_sma12_o1;ZB=F_sma3_sma12_o1;ZN=F_sma3_sma12_o1;ZF=F_sma3_sma12_o1;ZT=F_sma3_sma12_o1;GC=F_sma3_sma12_o1;MGC=F_sma3_sma12_o1;SI=F_sma3_sma12_o1;PL=F_sma3_sma12_o1;HG=F_sma3_sma12_o1;CL=F_sma3_sma12_o1;HO=F_sma3_sma12_o1;NG=F_sma3_sma12_o1;RB=F_sma3_sma12_o1;BZ=F_sma3_sma12_o1;ZC=F_sma3_sma12_o1;ZO=F_sma3_sma12_o1;KE=F_sma3_sma12_o1;ZR=F_sma3_sma12_o1;ZM=F_sma3_sma12_o1;ZL=F_sma3_sma12_o1;ZS=F_sma3_sma12_o1;HE=F_sma3_sma12_o1;CC=F_sma3_sma12_o1;KC=F_sma3_sma12_o1;CT=F_sma3_sma12_o1;LBS=F_sma3_sma12_o1;SB=F_sma3_sma12_o1;ES=F_e2_sma3_sma12_o1;NQ=F_e2_sma3_sma12_o1;ZB=F_e2_sma3_sma12_o1;ZN=F_e2_sma3_sma12_o1;ZF=F_e2_sma3_sma12_o1;ZT=F_e2_sma3_sma12_o1;SI=F_e2_sma3_sma12_o1;PA=F_e2_sma3_sma12_o1;CL=F_e2_sma3_sma12_o1;HO=F_e2_sma3_sma12_o1;NG=F_e2_sma3_sma12_o1;RB=F_e2_sma3_sma12_o1;KE=F_e2_sma3_sma12_o1;CC=F_e2_sma3_sma12_o1;CT=F_e2_sma3_sma12_o1;ES=F_sma6_sma12_o1;YM=F_sma6_sma12_o1;NQ=F_sma6_sma12_o1;ZB=F_sma6_sma12_o1;ZN=F_sma6_sma12_o1;ZF=F_sma6_sma12_o1;GC=F_sma6_sma12_o1;MGC=F_sma6_sma12_o1;HG=F_sma6_sma12_o1;PA=F_sma6_sma12_o1;CL=F_sma6_sma12_o1;HO=F_sma6_sma12_o1;NG=F_sma6_sma12_o1;RB=F_sma6_sma12_o1;BZ=F_sma6_sma12_o1;ZO=F_sma6_sma12_o1;KE=F_sma6_sma12_o1;ZR=F_sma6_sma12_o1;ZL=F_sma6_sma12_o1;ZS=F_sma6_sma12_o1;GF=F_sma6_sma12_o1;HE=F_sma6_sma12_o1;CC=F_sma6_sma12_o1;KC=F_sma6_sma12_o1;CT=F_sma6_sma12_o1;LBS=F_sma6_sma12_o1;SB=F_sma6_sma12_o1;ZF=F_e2_sma6_sma12_o1;ZT=F_e2_sma6_sma12_o1;PA=F_e2_sma6_sma12_o1;CL=F_e2_sma6_sma12_o1;NG=F_e2_sma6_sma12_o1;BZ=F_e2_sma6_sma12_o1;CC=F_e2_sma6_sma12_o1;CT=F_e2_sma6_sma12_o1;LBS=F_e2_sma6_sma12_o1;ES=F_sma3_sma6_sma12_o1;YM=F_sma3_sma6_sma12_o1;GC=F_sma3_sma6_sma12_o1;MGC=F_sma3_sma6_sma12_o1;SI=F_sma3_sma6_sma12_o1;PL=F_sma3_sma6_sma12_o1;HG=F_sma3_sma6_sma12_o1;PA=F_sma3_sma6_sma12_o1;CL=F_sma3_sma6_sma12_o1;HO=F_sma3_sma6_sma12_o1;NG=F_sma3_sma6_sma12_o1;RB=F_sma3_sma6_sma12_o1;BZ=F_sma3_sma6_sma12_o1;ZC=F_sma3_sma6_sma12_o1;ZO=F_sma3_sma6_sma12_o1;KE=F_sma3_sma6_sma12_o1;ZR=F_sma3_sma6_sma12_o1;ZM=F_sma3_sma6_sma12_o1;ZL=F_sma3_sma6_sma12_o1;ZS=F_sma3_sma6_sma12_o1;GF=F_sma3_sma6_sma12_o1;HE=F_sma3_sma6_sma12_o1;LE=F_sma3_sma6_sma12_o1;CC=F_sma3_sma6_sma12_o1;KC=F_sma3_sma6_sma12_o1;CT=F_sma3_sma6_sma12_o1;LBS=F_sma3_sma6_sma12_o1;SB=F_sma3_sma6_sma12_o1;ZF=F_e2_sma3_sma6_sma12_o1;ZT=F_e2_sma3_sma6_sma12_o1;SI=F_e2_sma3_sma6_sma12_o1;PL=F_e2_sma3_sma6_sma12_o1;HO=F_e2_sma3_sma6_sma12_o1;NG=F_e2_sma3_sma6_sma12_o1;ZO=F_e2_sma3_sma6_sma12_o1;ZR=F_e2_sma3_sma6_sma12_o1;LE=F_e2_sma3_sma6_sma12_o1;CC=F_e2_sma3_sma6_sma12_o1;KC=F_e2_sma3_sma6_sma12_o1;CT=F_e2_sma3_sma6_sma12_o1
2014-10-01;-1.7986510117411942;-0.7023705004389815;-0.9125428711415973;-2.5612718039302274;-1.3358070500927643;-0.33933698773166276;-5.8562798233483715;-5.9075009716284494;-12.331168728372361;-8.985768245563689;-4.130778713107007;-14.714137304210913;-5.00207947911493;-7.340119390384828;1.3776077508266058;-7.036333835697086;-8.256617958022408;-10.654596100278551;-7.38440303657695;-10.89820359281437;1.2713547874453714;-30.69396903219212;0.7178512349070031;-16.17714547957779;7.672083065877061;10.038215005473726;2.9185395958251013;2.516309412861137;-1.2260505218311128;-8.343194551709294;-4.448909377594684;-0.06455925777663235;3.2351454620376217;0.49332431988690534;0.8327344916713498;6.560113253608001;1.784380475077533;0.11514959124279865;0.00020219970531920448;34.29601336935723;34.898567729791075;152.05772220758845;80.74403096298073;17.063332776657976;216.5058366071712;25.02079911538269;53.87735266510334;1.8978031151375396;49.50999384737566;68.17174010473812;113.52041806007091;1.6163429955602655;942.1197349491688;261.70003586742405;58.860858569717564;100.76576049611786;8.517873372398945;6.33181306125356;69.60889532767165;0.004167897764669665;0.4704055281133244;-6.7116508609167616;-4.226567343884994;-1.9210954087450303;-4.695448032556349;-3.734421069723217;-5.579153924759552;-5.522833727048855;-7.582173013813329;-4.167919391623738;-10.998432103402934;-13.25633132792656;-5.9492899410182405;1.6447937728945332;-7.027471325377362;-2.3067785300269543;5.199274633259737;8.574536809016564;25.593169725016054;38.76583112767826;35.7118781292912;87.01988272585804;41.82697089707108;435.85772641416753;180.39220850805626;6.841247797435152;11.886416039716439;-1.7216941951696836;-6.160491800831584;-2.2439442851059415;3.979875434348068;25.09779183494501;101.09107718004884;1.1770494074458089;0.7710005442517373;-0.702056400359217;-2.9059173910793814;-3.0518449326490438;1.291031488507971;2.8973810385440566;8.633247009240797;89.2322641126553;24.630430214972034;127.00028131456823;72.47397422469606;32.42176947110503;4.17366999364268;17.65992541526789;1.3763437843582083;1.985947861204104;13.664711154267005;142.14645765466523;223.1560887909983;22.63368563176067;2.131967493438894;3.0174335020131173;2.147352380790418;13.611081881461326;10.10760128726235;57.79311319822148;172.31939623257566;17.36157302904228;95.81325386868154;50.56190603399562;25.312414244070833;224.01653894962362;24.755778081001292;-0.01699358125519758;-0.6946999573539062;-0.015824515301945213;-2.481043700647617;0.05686378819902105;1.8326698686281617;4.415759726850916;2.2429123794456127;15.34067005245541;29.716896277366246;189.9262373502212;12.461760953417853;79.54482321755103;44.20452227771395;25.39888143492736;2.122878248906146;-0.12784431814600997;-0.246886445387124;-0.19297277947068603;-0.015357625504494024;4.767954327925751;23.77092762658182;32.717289472192704;10.652744961477648;55.926928152276226;70.63068724031402;12.673309635066827;25.68295614834551;-0.9092331060336749;10.409322558462165;18601.509781275774;-0.9959436526053258;10.671222879342542;-0.6383851055511486;-0.8163400268464291;-0.41185405394051616;-0.7491695964935995;-28.69928204979103;0.1260411712380791;-0.3444934395960888;-3.516806725534112;-3.4793191926061757;-1.8380906896989426;-0.3209172948611116;0.0720710082134133;-0.8267318770325912;0.01098122412819366;-0.02859476598325813;-0.6255748317626513;0.12386404834569546;-1.0211818605933949;0.030810754163766527;0.029703190941182865;-0.20189218255728664;0.3217529184219294;0.02561653249300645;-0.029650370542100752;-0.06665022905392506;-0.05759979158294175;-0.037671014170525645;6.786561613556779;7.284905391739222;2.494115069176659;-0.005567769164063518;0.10310612208829235;-0.22825331705281685;-0.0017517922617397833;-0.06158508503658733;-0.2718608051898793;0.0736146577862314;-0.02913526693993401;0.004303520167961934;-0.2834058820518538;-0.2863708573474651;-0.2332904122316622;0.19838124293594736;-0.30093112136620065;3.2729148817661424;-0.41622206481468466;-0.2710375314684678;1.252530911589421;1.290906004057451;0.7038197046993127;5.608683281055191;-0.6103656815674419;-0.94329541091871;0.29655448821671937;-0.6214833189386386;-40.75590316840228;1.333992539845031;0.9492253811205756;-0.4797990255828398;4.356519645982167;0.009992831208421834;8.620190478266336;-0.13730867624185347;0.8146566402260287;2.44895259457669;2.019881527467952;0.19627318098275795;-0.01529963380282942;-0.8655742460859707;0.11648155951925786;0.01906327124605452;-0.12206282960560852;-0.24653925684482458;-0.12884899213230372;-0.01589108021739897;0.36655095599227006;0.37055547575050596;0.4078434035315625;3.995519964150475;-0.3053568170053833;2.4970110835171;0.3359946827122419;0.5960435558834682;-0.06312614438023673;0.29443152512886583;1.3536276858203196;0.036406353947196345;-0.5729153341085225;1.9985156428239503;-0.02474676471771933;0.2896524327929969;-0.20522984513408915;-0.04219337427873342;0.2566737607308722;0.0007315876945106579;0.007436856454489366;0.018105254509210383;-0.49195148602195954;0.18139097357459877;-0.21911823661928334;-0.7242340354624824;0.16417695062920648;0.13969917517347386;-1.3400245610874972;-1.3345908362590304;-1.221615023314654;-0.6165132592225423;-0.26067415403965005;-9.078145180952111;0.30100535948643947;0.4470643465831449;-1.1396642765951979;3.6228850125210776;1.219946284868696;-3.6264964250868004;9.305425838259252;0.8419765551020794;2.6060215224926777;0.05670634166316048;-0.12608835113052902;-0.11597342614729593;-0.3646103553061604;0.5724941412279062;-0.46926902865606884;-5.486684456826568;-0.1208719896868272;-0.3469608840336286;-0.05646723160093745;-0.16897762355649154;0.15816420058413358;0.27059514021339665;-0.25057519818409707;0.7100894039591419;0.22266953648655138;-0.1649408073427707;-0.098639186771809;0.07598599223367386;0.6424653302514838;-0.013158861107442446;0.07754870090941639;0.11859339942680619;-0.10541002109732871;-0.35395039512674675;0.33856514732929655;0.14627293772602898;-0.4166382800943629;-2.395612109812248;1.84239763009315;0.6123381149579415;0.11998886925776409;0.13125113952330922;0.2810324069883842;0.20761857874513612;3.4829886578311546;-0.6475936034960827;0.005764463957239718;0.22840507105148058;0.11571505308807023;-0.9048576346953077;0.34945068857772055;-0.0053982075779306;3.9533287744435235;2.168020106175242;-0.2559568484109079;10.858056090157929;-0.2636376286036188;0.263966704825482;0.09087854314980648;0.2623454541870197;-0.05029470862497237;-0.03965402144057178;0.6904483987742469;-1.220322902359351;1.8779956214306734;-0.03678486376201144;-0.02480355454806829;-0.11690214232893704;0.13263385731230218;0.04401476385323908;-0.12556125361320977;-0.055609420899442874;0.17858194932954952;0.05234050137969165;1.7336152645104363;0.002843812826415908;0.15579324253352525;0.0017657341226774992;-0.31614091118528864;0.44747749098835843;-0.004743218062309633;-0.13691948509401453;0.12176215407470148;-0.07659215638499504;-0.10741205637956226;0.27754293724228996;0.19315732829360432;0.04486750462566123;-0.029640242479556784;-0.41842836584102155;0.06547023179208576;-0.12884408122865035;-0.07237727144787522;-0.0074674075834894;0.2408731294794556;0.19534286433276593;0.20097680425330453;0.3934958218077965;-29.634970914951253;-25.320470096241447;-10.1761731499796;-2.10172211180722;-1.9703663602569437;3.2912286233927674;1.6359164054345723;-0.11590349245283595;-9.081781551229307;78.56368753820567;-0.1236032776127458;1.2991670445158685;3.9179508767963838;0.18083361888998853;1.521803832031293;0.09513173395875815;0.5147518425443104;-0.11383976660469869;-0.13992547908202516;0.09762417217021797;0.5501617496333729;-0.5371594401558879;5.936959896949905;-0.06471882994778212;-0.06645866171409556;0.10248230320887124;0.033994615470483415;0.03919084333704976;0.18749602345534802;-0.11455904833540467;0.33279345826621115;-0.046440219670565865;-0.015411695205600612;0.08354230526830793;-0.14329393222075174;0.10203670548184139;-0.1888213012902469;0.2670918488184096;-0.016063385588523046;-0.004598844422802001;-0.00879586998520724;-1.3327439564169088;-0.29649718169157296;-0.12119733381845264;-0.29034793506956597;-0.29147352258665044;-0.041298595862892105;0.04524958361594454;-0.8275028454099902;234.6548252582914;0.06818324506661294;0.23227312241334064;-0.8442141443419112;0.01492101018977842;-7.296567937136128;0.4322701467157235;0.014056950641483669;1.3319818437297823;0.051250885281163165;-0.1419297990816838;-0.05047918942059109;0.09539502057881938;2.0409867408324858;0.6659985347421297;-2.393220952197612;-0.04114741062593392;0.16429351435230094;-0.07421136068485093;-0.03774612702992719;0.0205608149799244;-0.036386625762674055;-0.16140212058190695;0.19821259862277787;-0.10614623063087833;-0.017734945130800855;-0.0323385204004255;-0.2853386853013635;-0.28632714919718044;-0.28077683353798955;-0.7643793676606764;-0.3990321930225185;0.193714597702181;-0.41407167025575914;-0.9708807774186996;-0.10353609510907695;0.10596360463308184;-0.2614798175616657;-0.04949203488520738;-0.15897462734624593;2.393923997472901;0.8946588091528717;-0.37412981241154464;-0.00827759848857636;1.3645665632623136;0.08831970369016698;-0.02421572199274487;0.10542256656301635;-0.0135121565786657;0.18013946691339103;-3.670825642255263;1.9968915286697038;-0.7780605596988088;-0.019645809514178842;0.2077322311763529;-0.0742006702611787;-0.09466485602629038;-0.010732146257433456;-0.008233750782134478;0.008618748758704607;0.16725699038264527;0.10668161704374034;-0.11033494470006999;0.0749156296173883;0.22494415059057968
