DATE;CE12_CUTIND12;CNI12_INDE12;CNI12_INDEE12;CNI12_INDEP12;CNI12_INDP12;CNI12_INDTE12;CNI12_INDTP12;CNI12_NUCAP12;CNI12_NUCAPD12;ONS12_CONV12;ONS12_HIDR12;ACSP12_SCPCC12;ACSP12_TELCH12;CNI12_VENREA12;CNI12_VENRED12;BM12_CCA12;BM12_CCAPF12;BM12_CCAPJ12;BM12_CIN12;BM12_CINPF12;BM12_CINPJ12;BM12_CPCA12;BM12_CPCAPF12;BM12_CPCAPJ12;BM12_CPCO12;BM12_CPCOPF12;BM12_CPCOPJ12;BM12_CRDCAPF12;BM12_CRDCAPJ12;BM12_CRDIN12;BM12_CRDINPF12;BM12_CRDPCA12;BM12_CRDPCAPF12;BM12_CRDPCAPJ12;BM12_CRDPCOPF12;BM12_CRDPCOPJ12;BM12_CRDSD12;BM12_CRDSDPF12;BM12_CRDSDPJ12;BM12_CRDSPF12;BM12_CRDSPJ12;BM12_CRDTJPF12;BM12_CRDTJPJ12;BM12_CRLCA12;BM12_CRLCAPF12;BM12_CRLCAPJ12;BM12_CRLIN12;BM12_CRLINPF12;BM12_CRLINPJ12;BM12_CRLPCA12;BM12_CRLPCAPF12;BM12_CRLPCAPJ12;BM12_CRLPCO12;BM12_CRLPCOPF12;BM12_CRLPCOPJ12;BM12_CRLSD12;BM12_CRLSDPJ12;BM12_CRLSPF12;BM12_CRLSPJ12;BM12_CRLTJ12;BM12_CRLTJPF12;BM12_CRLTJPJ12;BM12_CS12;BM12_CSD12;BM12_CSDPF12;BM12_CSDPJ12;BM12_CSPF12;BM12_CSPJ12;BM12_CTJ12;BM12_CTJPF12;BM12_CTJPJ12;SECEX12_XGASOL12;BM12_BTNFBC12;BM12_DEXEEN12;BM12_DEXEEY12;BM12_DEXEMN12;BM12_DEXEMY12;BM12_DEXGFN12;BM12_DEXGFY12;BM12_DEXSPN12;BM12_DEXSPY12;BM12_DIFISPN12;BM12_DIFISPY12;BM12_DINEEN12;BM12_DINEEY12;BM12_DINEMY12;BM12_DINGFN12;BM12_DINGFY12;BM12_DINSPY12;BM12_DTEEN12;BM12_DTEEY12;BM12_DTEMN12;BM12_DTEMY12;BM12_DTGFN12;BM12_DTGFY12;BM12_DTSPN12;BM12_DTSPY12;BM12_LFTFBC12;BM12_LTNFBC12;BM12_NFEEJNNAS12;BM12_NFEEJNNS12;BM12_NFEEJNYS12;BM12_NFEENNAS12;BM12_NFEENNS12;BM12_NFEENYS12;BM12_NFEEPNAS12;BM12_NFEEPNS12;BM12_NFEEPYS12;BM12_NFEMJNNAS12;BM12_NFEMJNNS12;BM12_NFEMJNYS12;BM12_NFEMNNAS12;BM12_NFEMNNS12;BM12_NFEMNYS12;BM12_NFEMPNAS12;BM12_NFEMPYS12;BM12_NFGFJNNAS12;BM12_NFGFJNNS12;BM12_NFGFJNYS12;BM12_NFGFNNAS12;BM12_NFGFNNS12;BM12_NFGFNYS12;BM12_NFGFPNS12;BM12_NFGFPYS12;BM12_NFSPJNNAS12;BM12_NFSPJNNS12;BM12_NFSPJNYS12;BM12_NFSPNNAS12;BM12_NFSPNNS12;BM12_NFSPNYS12;BM12_NFSPPNAS12;BM12_NFSPPNS12;BM12_NFSPPYS12;BM12_NTNFBC12;BM12_TPFERMA12;BM12_TPFMA12;BM12_TPFOVERMA12;BM12_TPFPREMA12;BM12_TPFTRMA12;FNDE12_SALEDU12;MPAS12_ARRBT12;MPAS12_ARRLIQ12;MPAS12_BENPREV12;MPAS12_RESPRGPS12;BM12_PIBAC12;GAC12_CAALIM12;GAC12_CAALIMDESSAZ12;GAC12_CAAUTO12;GAC12_CAAUTODESSAZ12;GAC12_CABC12;GAC12_CABCD12;GAC12_CABCDDESSAZ12;GAC12_CABCDESSAZ12;GAC12_CABCND12;GAC12_CABCNDDESSAZ12;GAC12_CABEBDESSAZ12;GAC12_CABI12;GAC12_CABIDESSAZ12;GAC12_CABORR12;GAC12_CABORRDESSAZ12;GAC12_CACOU12;GAC12_CACOUDESSAZ12;GAC12_CAELET12;GAC12_CAELETDESSAZ12;GAC12_CAEQUIP12;GAC12_CAEQUIPDESSAZ12;GAC12_CAFARM12;GAC12_CAFARMDESSAZ12;GAC12_CAFUM12;GAC12_CAFUMDESSAZ12;GAC12_CAIEX12;GAC12_CAIEXDESSAZ12;GAC12_CAIG12;GAC12_CAIGDESSAZ12;GAC12_CAIMPDESSAZ12;GAC12_CAINFO12;GAC12_CAINFODESSAZ12;GAC12_CAIT12;GAC12_CAITDESSAZ12;GAC12_CAMAD12;GAC12_CAMET12;GAC12_CAMETAL12;GAC12_CAMETALDESSAZ12;GAC12_CAMETDESSAZ12;GAC12_CAMIN12;GAC12_CAMINDESSAZ12;GAC12_CAMOV12;GAC12_CAMOVDESSAZ12;GAC12_CAOUT12;GAC12_CAOUTDESSAZ12;GAC12_CAPAPEL12;GAC12_CAPAPELDESSAZ12;GAC12_CAPET12;GAC12_CAPETDESSAZ12;GAC12_CAQUIDESSAZ12;GAC12_CATEXDESSAZ12;GAC12_CAVEST12;GAC12_CAVESTDESSAZ12;GAC12_FBKFCAMIDESSAZ12;FIPE12_FIPE0002Q2;FIPE12_FIPE0118Q2;FIPE12_FIPE0348Q2;FIPE12_FIPE0379Q2;FIPE12_FIPE0482Q2;FIPE12_FIPE0516Q2;FIPE12_FIPE0553Q2;FIPE12_FIPEQ2G12;FIPE12_IPCFIPE12;CNI12_HTRAB12;CNI12_HTRABD12;CNI12_PEEMP12;CNI12_PEEMPD12;CNI12_REMR12;CNI12_RENDR12;CNI12_ICEICA12;CNI12_ICEIEXP12;CNI12_ICEIGER12
2000-11-01;;;;;;;;82.1974;81.7345985133856;1162.8538;27659.10559;1520898.0;1679977.0;100.833129197891;102.185754420758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;320782.0;;;;;;;;;20433030.0;63.61;;;10947.73;;85715.13;;;;;;;;;262776.94;;;;;181793.76;;348492.07;;;;259832.49;74538.12;;;;;;;;;;31345.12;1660.63;2.63;25064.55;344.93;2.1;-6280.57;-0.53;46530.12;3413.07;3.9;24869.0;1378.4;2.09;-2034.67;-1.82;;;;;;;;;;49045.77;22.27;0.75;51.76;14.59;4.7;224448111.69;;;;;1192012.9;105.538680251477;98.6033099434207;51.6201873318162;52.7328361047761;82.790558870954;59.6243442107672;53.8654582522649;74.7483423798095;91.9446875239871;82.9687234083704;78.1675824621002;81.8440841824582;79.2230608224568;80.7657542387524;79.7037497557615;208.392002812407;160.280516268168;66.3795266180903;60.4453438786783;56.0484101082377;53.0236661675262;65.7387151015094;63.0515292290042;65.6869337139017;154.153264626623;70.7777784303481;70.4387717019332;78.3981647063208;74.8138191740504;;77.3585097408128;68.3651998938652;79.5371346621779;75.0416932161154;103.180573717106;87.7037418201516;69.2465445794045;67.5530565983227;89.4699187705054;77.8578862154671;76.5831097480608;91.245083906812;78.5889012721325;39.0434240541324;37.2084017334576;86.6897220082461;82.8122822092066;87.1665850667156;90.5400563777433;79.6103936089647;102.940563502543;103.430773194959;84.1615056939105;50.4931375339493;0.0887;-0.9823;0.2882;0.3381;0.0464;0.285;0.1273;-0.0845;186.691;91.8894278124804;93.0563346135622;91.6986507962859;92.291350891644;;;;;
2000-12-01;;;;;;;;79.9584;81.8647117653028;1435.8666;27666.29616;1924383.0;2017352.0;96.4329426200039;106.773699972593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326826.0;;;;;;;;;78143981.0;63.91;;;11059.13;;85394.52;;;;;;;;;267572.43;;;;;185323.07;;352966.95;;;;262300.86;75399.3;;;;;;;;;;28947.32;1600.24;2.41;22921.44;3468.34;1.91;-6025.89;-0.5;45447.02;3336.68;3.79;25016.43;5913.0;2.09;2576.32;-1.7;;;;;;;;;;46232.51;22.45;-0.79;52.66;14.88;4.74;332114211.83;;;;;1199092.1;95.7751862224798;106.539972066586;44.413631137157;62.0329973635855;73.0444106176486;52.2075708826093;61.0648632473939;80.1551384993947;81.2479052284179;87.8502855847905;78.8980060103159;75.7901903472089;84.1995780466151;71.2419050303462;80.6155466266171;128.77768216508;154.057506357269;57.9919322483738;65.0608647230295;50.9276297261392;59.0368692788418;50.8368978045374;56.7480614089174;88.6582402823822;167.660642202473;75.4923993735564;76.4158936311501;71.5801894919187;79.7040405091265;;67.0694042953005;76.8225179782868;71.2275184173467;80.2491583804624;92.2476973763233;78.4840899382891;59.3684895795037;69.0285893421648;89.7683057230317;71.0290463494174;75.3723110115121;82.822875902703;83.43535917708;31.6016721914156;42.9727506667027;80.1596580804072;79.7091975273086;86.4896526273341;92.7743897117556;81.8042488713046;109.959299078049;73.2726060656874;87.2733563363667;52.7685554072542;0.2219;-1.0203;1.6539;0.4386;-0.0073;-0.0417;0.0867;0.157;187.1764;86.7292796635288;94.4350962039624;91.1253375245152;92.4350072707895;;;;;
2001-01-01;81.4;;;;;;;80.3601;81.6941504898624;1438.7147;29019.29122;1497927.0;1417592.0;91.9723873611848;104.383318196138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;326686.0;;;;;;;;;54918636.0;64.58;;;11134.17;;74960.06;;;;;;;;;262651.93;;;;;201693.91;;337611.99;;;;260089.32;74082.42;;;;;;;;;;27680.63;2325.3;2.29;21841.48;345.5;1.81;-5839.15;-0.48;49163.9;5849.46;4.07;27248.74;3219.84;2.25;-2629.62;-1.81;;;;;;;;;;49945.0;22.01;2.13;50.28;14.14;4.61;300030826.5;;;;;1209046.1;91.8041418991082;102.627204485206;51.3678619002411;53.6935746544402;68.2011123397137;48.7916162670848;52.2217093989562;75.3197109537746;76.2219724150718;84.4531230917754;77.1798090670469;76.9427274151946;81.0626063402021;80.892239659854;81.4082459233121;130.071310396664;156.06739466411;63.6412846974684;67.3241264184433;53.3341964131082;56.6209306223635;42.6445643325574;58.3689280632515;73.5293991371972;142.961119911367;76.0279187827443;78.5324107306006;72.0327041644546;77.2069781582237;;67.8907292538274;72.8630762363442;72.1947932425342;78.168274756474;107.657255431361;85.0031260775803;64.1455293752065;68.1924395555914;91.2988328535651;75.2993392038238;77.0495769265184;69.8784503757781;75.3138767646865;33.5194026612671;33.9150265483051;74.0143654460111;75.0074975867384;79.7471994568702;89.2497758996488;81.6930218614921;105.051397293901;68.6754665601333;83.9272471578003;52.5824222107518;0.27;-0.14;1.02;0.08;0.17;0.02;2.11;0.3212;187.8877;88.5947149766284;94.8615428225067;91.46655491899;92.8868911074432;;;;;
2001-02-01;;;;;;;;80.424;81.8224465030989;1358.2737;26986.3458;1342129.0;1396098.0;90.0508850053201;106.231844609231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;335278.0;;;;;;;;;27773977.0;66.6;;;11573.35;;78161.5;;;;;;;;;268391.0;;;;;203265.25;;346552.5;;;;261870.83;71878.26;;;;;;;;;;26600.02;2302.43;2.18;20331.34;1039.16;1.67;-6268.67;-0.51;45996.35;2107.66;3.77;25409.69;1054.42;2.08;-1053.24;-1.69;;;;;;;;;;50840.65;22.86;0.94;50.65;13.73;4.63;235869973.2;;;;;1218911.0;77.8990828275158;97.5439604433599;49.1760332600407;56.4341079869667;63.1169377106226;46.2726624426763;55.5044634735401;75.4465787753964;69.5263691030248;83.5911196881895;75.1603486619413;73.0922043081474;82.0557803023501;72.715457162778;79.3175529543006;106.288969912722;149.413893407585;66.8448205690136;74.3888238433678;50.5222247071877;54.5380431578035;48.2245242167628;57.3769671801169;96.4023911621582;117.129625302163;73.4266521039806;78.9567243477696;67.2850916631422;77.498060176412;;59.0869059341743;71.7749326672151;67.5628842981938;78.6017019151076;93.0453216611271;82.5750433989939;64.9482237878077;69.7447895907143;88.8401750183303;69.1777707598495;76.2991359084722;61.3795366075831;78.2346416564041;34.3020206657426;38.3283918435528;77.7642985015659;83.7988822832588;76.2524710539407;90.2218084953696;80.497733886858;103.329598734708;72.9484256584762;89.0636935756299;51.4879730254652;0.1129;-0.1173;0.3938;-0.0163;0.3768;-0.7256;2.0311;0.1356;188.0943;87.4379020445682;95.8024631099798;91.8353564831748;93.2410766260676;;;;;
2001-03-01;;;;;;;;81.8834;81.368282708609;1625.3902;29864.5777;1537852.0;1606760.0;106.819924044108;107.597141839822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343913.0;;;;;;;;;51687853.0;65.21;;;12111.28;;85211.15;;;;;;;;;269826.35;;;;;207172.85;;355037.5;;;;265559.25;75469.54;;;;;;;;;;27413.67;2246.25;2.22;20458.48;1152.8;1.66;-6955.2;-0.56;43226.97;1361.47;3.5;23707.71;-2523.15;1.92;-3884.62;-1.58;;;;;;;;;;52147.31;23.96;0.44;49.92;14.01;4.52;241401344.92;;;;;1234635.0;89.08872831364;96.3096720596146;67.8502015006928;58.3596080635619;75.1405825402138;56.7331460452236;52.1328912912616;74.5572119172892;81.5058416255117;82.8987260802218;82.0971165413897;84.1080000451087;81.7339502128137;86.2777602461867;81.7005009764372;142.662222597084;145.198221657286;72.3261501504857;70.9934006486785;59.870090733342;56.716947178346;62.0851435554513;58.4289438704516;264.819893153644;150.168450679082;69.6917254482467;69.1388180460997;78.8996936673459;76.8150563830051;;77.1372557404404;73.5753061056081;80.4070546352542;78.0118302465098;100.717605404378;100.210285485469;74.1337897331748;70.1030941404379;98.0815271523845;78.626547509161;76.575199517586;76.2294046093393;75.9707748858557;36.6658897420835;33.2233795421273;81.8398139958204;82.3341545010488;84.1276577637967;89.1168188187433;79.6808048723011;101.442379157176;81.3878396118138;80.6454725228273;51.0768252330767;0.27;0.8854;0.1607;0.3088;0.869;-0.6911;-0.1325;0.3727;189.0536;95.3959648906807;95.3723822100363;91.9209038641257;93.0268441055591;;;;;
2001-04-01;82.2;;;;;;;81.0305;81.0353751274834;1603.57448;28153.09572;1335403.0;1476134.0;99.9270725128581;109.060076393604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;349563.0;;;;;;;;;45519086.0;66.06;;;12216.74;;88832.32;;;;;;;;;271862.2;;;;;209409.7;;360694.52;;;;275015.55;67997.77;;;;;;;;;;28704.38;2837.87;2.29;21224.24;2075.18;1.7;-7480.14;-0.6;45194.83;5563.61;3.61;21343.82;-937.22;1.71;-6500.83;-1.91;;;;;;;;;;53304.74;24.93;-0.59;51.09;12.47;4.93;244333308.31;;;;;1250830.7;80.7977338425609;94.0072821965718;61.9499664704997;59.9693140816615;69.2280901424981;55.1342258337718;54.549314076684;74.5268380706649;74.7569768795196;82.4412669604964;90.3551914070969;77.2999261575329;79.7476808845929;77.4006354232433;78.9871309115018;148.34994275614;150.904572029963;78.8327128820027;81.9792013264963;52.1492160172697;54.0200983101857;54.7176936769602;56.8066183778445;281.595493219068;186.616164763371;64.4668708820418;63.5986778608186;73.4147549668554;76.3585574758194;;67.8802128317798;69.6960619516994;74.6452972951252;77.8880884382982;99.5384130205022;96.7840846003046;66.7194482020991;68.0700145172184;93.5620105264077;73.8738028999543;75.9948720686743;71.8552285668039;79.0643219123927;38.1601546345013;36.8170523054888;76.9628402893704;79.7245096274629;78.614161915628;84.7484732217883;77.8032031123153;99.4364706880984;72.3681611307776;77.1373066450958;49.0843093385024;0.1118;2.0455;0.4501;-0.7923;0.6225;-0.2183;0.1105;0.5089;190.2069;91.0134190082128;93.4585470957756;92.2159451154736;92.765419790084;;;;;
2001-05-01;;;;;;;;81.803;80.7050790895901;1808.9454;26667.67206;1632795.0;1708975.0;112.428069208473;114.03894609484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;355931.0;;;;;;;;;45703319.0;70.34;;;13195.01;;97739.3;;;;;;;;;277140.7;;;;;213665.55;;374879.99;;;;270567.89;63165.98;;;;;;;;;;31196.82;3904.76;2.47;23851.25;3291.37;1.89;-7345.59;-0.58;39730.17;-21.07;3.14;15057.21;-4032.74;1.19;-4011.68;-1.95;;;;;;;;;;56008.66;26.88;0.04;49.41;11.39;4.88;236249710.0;;;;;1263306.0;94.7534197314266;95.5533541837682;70.273700795324;63.6880167667251;76.2137493202214;57.900424597037;53.6862179497757;73.8270517979813;83.0363024813579;82.1716979196628;83.7310962044256;82.4882196071479;79.6393469213291;86.4941253276555;81.8641058408757;170.48633867672;160.165187218048;78.5227915616552;75.7257204996241;59.1233384670065;56.5938621185431;66.1920415388071;58.5814329061651;336.086034973609;223.866417819244;66.4454288009212;65.9461176754788;79.4494262132553;76.3116098378118;;76.6240687871969;71.9266955016126;81.4938728780963;78.0627945340375;107.596579128095;95.4772768604306;72.8460110469731;68.8148601921705;90.1499836466492;79.6243313789359;76.9087437328831;82.338231023555;79.3198082162698;40.4568871639449;38.3767596847998;77.421148489984;78.1777417951243;91.4669350718656;90.1177291062658;77.3600183509375;98.2512505507203;75.6311168141227;76.2579388630027;50.3879864950821;0.0089;1.0393;0.0583;0.3319;0.2555;0.8164;0.2914;0.3608;190.5302;96.8076102492784;94.7472166898039;92.781116804114;92.8773675318233;;;;;
2001-06-01;;;;;;;;80.713;80.6136003181738;1627.7172;21008.24422;1477408.0;1699800.0;108.355932594409;111.912552691852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;319496.0;;;;;;;;;36417051.0;69.47;;;12552.74;;88714.76;;;;;;;;;289664.12;;;;;213603.66;;378378.89;;;;288358.14;62902.23;;;;;;;;;;31772.0;1652.13;2.51;23916.97;752.27;1.89;-7855.05;-0.62;40046.89;5127.58;3.16;15761.99;3720.01;1.25;-1407.57;-1.92;;;;;;;;;;57179.07;27.19;-1.47;50.98;10.99;5.02;244353231.37;;;;;1265570.0;99.938477511455;96.8834358128165;59.523518897562;57.6178893516243;70.8223716893099;48.4248182431258;50.6020171578729;73.2432125108016;80.1945016390185;82.3446887643457;81.9438584494196;79.1560683103599;79.3801033030102;75.7012358878282;78.760698896201;133.848092926658;146.539826120955;70.1577014312287;74.7113018792443;52.6924371406666;54.5061999757461;61.9975163341711;60.7483005930604;255.647385566919;147.60419063452;82.2702216881645;79.7130480779359;75.4374221202795;75.6829837758329;;62.0782687211393;63.6672789559093;76.151930709588;76.4670347176338;103.392997559951;89.251885288548;65.5670135868693;67.2823710460407;86.765057861497;73.3227892213701;75.092469143949;74.204798220727;79.3469649150141;35.6978001614643;36.7038042035881;76.5426354972481;78.1498699042148;96.8264727539866;91.8467569331399;76.4465791900646;97.8628009642431;66.907976373533;73.5616484733364;49.167874112842;0.1333;-0.6383;4.3039;1.0098;-0.997;0.4145;0.1624;0.6565;192.1497;93.3178713815231;94.2508554920756;92.6427098908994;92.6729315930781;;;;;
2001-07-01;79.8;;;;;;;80.1532;79.9175688659811;1465.8801;21563.21361;1557517.0;1661274.0;107.059351380401;110.460382023928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324558.0;;;;;;;;;46526944.0;72.71;;;13336.15;;95817.6;;;;;;;;;299433.33;;;;;217325.53;;395250.93;;;;304295.17;60661.78;;;;;;;;;;33597.89;4118.61;2.64;24928.35;3019.81;1.96;-8669.56;-0.68;39849.67;3939.74;3.13;14700.37;2678.36;1.15;-1261.38;-1.98;;;;;;;;;;59866.62;27.61;0.53;51.26;10.1;3.81;246255595.58;;;;;1272918.6;112.912176704355;100.747418588284;56.5079897079908;54.5871676514332;75.5803327927081;45.9397775164931;47.0685130710543;72.758645330516;88.0194246137528;83.159651281023;75.5233357812034;82.1493794403445;78.739745039407;79.3356545093408;77.8642472852254;142.030709776145;149.211625480542;77.1989643175724;74.3690157014028;54.7455043560204;53.8477898020606;66.8177861467449;60.5312736785621;138.161214966112;108.181454712574;72.4440673922487;74.6782751165056;79.0774481859377;75.6263203448092;;60.6827181298755;58.3929547719806;80.4610448298589;76.5522515222535;106.297143790142;88.4078818840939;68.2969440359905;66.4684405087034;87.2791870114389;77.5233704239435;75.9874191230342;78.6188571991133;79.3241504774151;43.5924395350919;38.9784618296045;78.6546915208044;76.759109585065;103.955233901292;93.4728800070759;76.2692862131237;95.4992499735265;77.9269218558543;74.2271227662709;48.1171437227233;0.7291;0.4074;1.9173;0.6264;0.2192;0.2647;0.3211;0.7563;194.4747;94.1704103456654;92.8798857553918;92.3752528092616;92.4945658563974;;;;;
2001-08-01;;;;;;;;80.7427;79.7144657367432;1736.2734;21581.7549;1558607.0;1717361.0;107.696381356515;103.633760095891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;332145.0;;;;;;;;;66244315.0;75.9;;;13843.73;;102533.43;;;;;;;;;305897.66;;;;;221589.21;;408431.08;;;;305693.76;58130.96;;;;;;;;;;33687.91;4568.51;2.63;24049.8;3638.66;1.88;-9638.14;-0.75;40124.8;3421.47;3.13;17158.33;950.45;1.34;-2471.01;-1.79;;;;;;;;;;61602.32;28.81;0.06;50.99;9.58;3.72;261148415.16;;;;;1280805.4;114.073925917051;97.8696183055969;55.8520698434011;50.0412492954367;80.109691728573;47.4586461668914;44.2910377112787;73.1654030988354;93.9698571682664;85.2198057212604;74.5920146662046;81.9663528784519;76.9918518027248;82.7209860444803;77.7574023129985;160.444335265443;150.429237270035;90.6801966561676;82.7309882891872;58.6760692578058;53.9131757074437;77.1459575227498;69.2702871781189;18.2364178686521;74.0099548757674;82.0235929446091;77.9957330321194;80.1135578373535;74.4979373762219;;56.4044243254951;52.9541930600917;81.3367887525267;75.0090346985368;109.475876966196;86.8881389948313;74.1290649499135;68.3140767050919;80.4373887982726;82.3517985151757;77.5091943422037;85.4240836654683;77.4584901044281;32.7961728553798;33.4066717269222;77.8082771014558;76.6148934396523;103.189797633745;94.6945011602771;75.6362843587557;95.3097593035525;83.7534578524414;73.4392334746121;49.4424923659527;2.4727;0.5718;1.895;1.1077;0.5774;0.9649;0.3199;1.4815;196.7112;95.7686230628214;92.1771887270896;91.7980510201749;91.9959367289778;;;;;
2001-09-01;;;;;;;;80.2745;80.1254397545393;1699.40837;20612.1485;1291428.0;1630545.0;104.320648954171;104.838116252591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340660.0;;;;;;;;;16330610.0;73.9;;;14490.13;;109599.99;;;;;;;;;308857.61;;;;;225202.51;;418457.6;;;;306616.53;57199.29;;;;;;;;;;33031.46;3551.45;2.56;23384.82;2969.57;1.81;-9646.67;-0.75;39571.83;1209.21;3.07;16422.48;-743.15;1.27;-1952.36;-1.8;;;;;;;;;;72283.42;32.26;-2.85;50.71;9.35;3.66;245623177.3;;;;;1289198.6;105.003448328084;97.5865788600213;47.9389136470233;49.9320880776011;73.8567743977664;42.5767502425078;43.1457102948135;71.1206236777634;87.1599075025838;82.9517853392501;78.9041196686686;76.9637438782192;76.0520336227971;74.3291034415491;75.7454959320075;157.168738034921;147.710552827955;78.3963587441078;78.6331821957571;50.8012377956781;51.9900231486526;58.4005490176229;58.2491726912002;77.8189279999382;146.468735547791;74.8663840008621;74.1875125438789;74.5274409670003;73.7460229576532;;47.9285220561966;49.3769250402428;75.4542889237478;74.5176482954706;102.698270443379;90.6550992144852;67.27046575316;67.7380346706614;89.9787354417541;73.317953328143;73.356861952592;77.0048012653771;75.7817091050364;32.8055169703222;33.5253412764666;81.9836300055652;80.1739281737458;102.912523536176;96.3798337542192;72.0869187982428;93.2212658989736;75.199189153929;68.5414400907012;46.9852377824732;1.8127;-0.0849;0.1268;0.7211;0.2382;-0.109;0.026;0.6929;197.3407;90.3394652742619;92.5741124158879;91.6941546981393;91.8599832439273;;;;;
2001-10-01;79.7;;;;;;;80.7231;79.6663680903099;1610.30597954;22686.33136475;1419503.0;1598981.0;108.737916592942;101.850612255443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343567.0;;;;;;;;;42535631.0;75.09;;;14616.73;;110116.64;;;;;;;;;308790.39;;;;;228016.25;;418907.03;;;;308043.59;52895.77;;;;;;;;;;33562.67;2794.5;2.58;24459.39;2361.8;1.88;-9103.31;-0.7;40449.17;5140.3;3.12;13927.65;3249.43;1.07;-1890.87;-2.04;;;;;;;;;;87300.13;33.8;-2.9;50.17;8.54;3.46;243298352.28;;;;;1298386.5;115.096230575278;99.5591676836659;46.704713520984;45.6808199575038;80.0061091789956;46.6389768524836;41.3658640727136;70.1055614011393;93.4797809495576;81.5613066183255;78.5751370701566;79.1786416923833;72.7930025507068;77.849083174278;72.5860048096133;187.451644328105;149.470732000879;75.6238445160106;70.8423149191801;56.6294086145804;51.3391846435425;65.107382275089;59.9208757248838;92.8187145438474;181.100190587046;76.8776835933902;75.1215757342249;77.9004607152863;70.1871487548979;;59.0985342550267;50.7393815359896;79.5204174738295;72.085358559654;107.509915902505;88.6877593764186;71.6715989992275;67.2097685745994;85.9180166202106;75.9883848015303;72.0330772514395;87.2403442800131;76.8475074774572;44.0383029399211;39.3326569449572;78.175923018243;75.348847944245;100.812600066702;89.4616873422953;68.3032953073287;93.5782371851846;85.9056057643257;68.2269633771109;45.5384066612586;0.2604;0.8711;0.3293;-0.1859;-0.0411;0.6885;0.1531;0.352;198.801;94.4400156664939;92.009423032957;91.168475763489;91.4120529488564;;;;;
2001-11-01;;;;;;;;80.0987;79.6363137441722;1866.98124;22101.72504;1449857.0;1678460.0;100.29232643121;101.076796419963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345008.0;;;;;;;;;35066070.0;71.62;;;14067.76;;109531.38;;;;;;;;;296301.41;;;;;229856.42;;405832.79;;;;312992.84;51191.06;;;;;;;;;;34752.79;2850.74;2.66;26249.22;2134.76;2.01;-8503.6;-0.65;42897.24;5861.13;3.28;17564.61;5015.36;1.34;-845.77;-1.94;;;;;;;;;;88978.12;32.21;-3.66;52.19;8.46;3.56;248286565.66;;;;;1308590.4;106.198886320292;100.319168848459;46.8349097157023;46.7748917514891;81.0082659476817;48.9773251754248;42.3840850555536;72.9914043535311;93.8755790025969;85.2273404861135;74.1301773950571;76.5072804918605;73.5023758958466;73.6561645987432;72.1680679477598;192.18391846172;144.934080868899;83.1959547125577;76.9402935354408;55.5202804973443;52.1601521183;65.608696399544;63.0947162617209;46.843105853318;128.902619406557;78.0449276803269;77.7090515046985;76.0374825611481;72.2580341005093;;57.6604005562426;48.7931792128586;76.7812222275506;71.8906029024169;107.18262475183;83.4543784343665;66.3418924836127;64.823008674445;85.459710310043;72.8091368681497;71.3954820851648;88.7535861461123;75.0356625046803;37.8053833193591;35.5115971861518;82.7235004499433;78.7851362745247;89.8607918142854;91.2524410842578;69.6465857571314;93.6466696941346;88.9512320540437;70.2175873113303;43.5899491827113;0.59;1.06;0.75;2.03;0.23;1.6;0.01;0.9031;200.0137;90.6847221102155;91.8819419778315;90.6160632722916;91.2548112027818;;;;;
